artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",Antarctica,5UGAXwbA17bUC0K9uquGY2,79,0.715,0.633,2,-6.869,1,0.0804,0.553,4.45e-06,0.0905,0.319,105.945,audio_features,5UGAXwbA17bUC0K9uquGY2,spotify:track:5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/tracks/5UGAXwbA17bUC0K9uquGY2,https://api.spotify.com/v1/audio-analysis/5UGAXwbA17bUC0K9uquGY2,126850,5
6silky,[],2016,1CjK8oET43GS63LxGD5gL0,45,0.686,0.578,1,-8.979,0,0.0358,0.0466,0.859,0.109,0.328,137.945,audio_features,1CjK8oET43GS63LxGD5gL0,spotify:track:1CjK8oET43GS63LxGD5gL0,https://api.spotify.com/v1/tracks/1CjK8oET43GS63LxGD5gL0,https://api.spotify.com/v1/audio-analysis/1CjK8oET43GS63LxGD5gL0,126433,4
Vacations,['newcastle nsw indie'],Young,1KIJclzEbNhSVw8tiHPWwE,82,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,audio_features,1KIJclzEbNhSVw8tiHPWwE,spotify:track:1KIJclzEbNhSVw8tiHPWwE,https://api.spotify.com/v1/tracks/1KIJclzEbNhSVw8tiHPWwE,https://api.spotify.com/v1/audio-analysis/1KIJclzEbNhSVw8tiHPWwE,189160,4
Faith No More,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']",Ashes to Ashes - 2016 Remaster,0tZ9qh1m1NGP6rzSf57PGO,54,0.572,0.81,0,-7.407,1,0.0274,8.52e-05,0.000138,0.0998,0.313,98.459,audio_features,0tZ9qh1m1NGP6rzSf57PGO,spotify:track:0tZ9qh1m1NGP6rzSf57PGO,https://api.spotify.com/v1/tracks/0tZ9qh1m1NGP6rzSf57PGO,https://api.spotify.com/v1/audio-analysis/0tZ9qh1m1NGP6rzSf57PGO,216200,4
Travis Scott,"['rap', 'slap house']",goosebumps,6gBFPUFcJLzWGx4lenP6h2,84,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
Otmar Eros,[],"Year 2016:, Pt. 1",48Mk9nvXiHZ9eSDqkX8sSZ,17,0.474,0.0185,10,-31.5,1,0.0524,0.989,0.925,0.0601,0.0227,75.068,audio_features,48Mk9nvXiHZ9eSDqkX8sSZ,spotify:track:48Mk9nvXiHZ9eSDqkX8sSZ,https://api.spotify.com/v1/tracks/48Mk9nvXiHZ9eSDqkX8sSZ,https://api.spotify.com/v1/audio-analysis/48Mk9nvXiHZ9eSDqkX8sSZ,59443,3
Panic! At The Disco,['modern rock'],House of Memories,2DgdHcjWmO3qd50RzuBLgZ,87,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,audio_features,2DgdHcjWmO3qd50RzuBLgZ,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ,208707,4
Twisted Sister,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",I Wanna Rock - 2016 Remaster,62RWY8Qy1dY0D58OqVgekR,47,0.571,0.765,2,-8.574,1,0.036,0.000897,4.99e-06,0.314,0.558,106.151,audio_features,62RWY8Qy1dY0D58OqVgekR,spotify:track:62RWY8Qy1dY0D58OqVgekR,https://api.spotify.com/v1/tracks/62RWY8Qy1dY0D58OqVgekR,https://api.spotify.com/v1/audio-analysis/62RWY8Qy1dY0D58OqVgekR,183773,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Die For You,2LBqCSwhJGcFQeTHMVGwy3,84,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4
Otmar Eros,[],"Year 2016:, Pt. 3",3S46mecgkRwH4nOuJeBtWj,11,0.333,0.105,0,-23.782,1,0.0788,0.996,0.943,0.0726,0.0291,69.175,audio_features,3S46mecgkRwH4nOuJeBtWj,spotify:track:3S46mecgkRwH4nOuJeBtWj,https://api.spotify.com/v1/tracks/3S46mecgkRwH4nOuJeBtWj,https://api.spotify.com/v1/audio-analysis/3S46mecgkRwH4nOuJeBtWj,90645,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",One Dance,1zi7xx7UVEFkmKfv06H8x0,85,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
Faith No More,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']",Last Cup of Sorrow - 2016 Remaster,0igpADygusN3CM5nkJfmis,44,0.489,0.91,4,-6.746,0,0.0545,3.19e-05,0.09,0.17,0.645,76.774,audio_features,0igpADygusN3CM5nkJfmis,spotify:track:0igpADygusN3CM5nkJfmis,https://api.spotify.com/v1/tracks/0igpADygusN3CM5nkJfmis,https://api.spotify.com/v1/audio-analysis/0igpADygusN3CM5nkJfmis,257867,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",Congratulations,3a1lNhkSLSkpJE4MSHpDu9,81,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
Injury Reserve,"['alternative hip hop', 'conscious hip hop', 'escape room', 'underground hip hop']",2016 Interlude,2kSLSHgrwyvZuI71wLTomo,29,0.701,0.581,7,-8.21,1,0.228,0.157,0.0,0.411,0.41,100.0,audio_features,2kSLSHgrwyvZuI71wLTomo,spotify:track:2kSLSHgrwyvZuI71wLTomo,https://api.spotify.com/v1/tracks/2kSLSHgrwyvZuI71wLTomo,https://api.spotify.com/v1/audio-analysis/2kSLSHgrwyvZuI71wLTomo,97145,4
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Pink + White,3xKsf9qdS1CyvXSMEid6g8,81,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,audio_features,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,184516,3
Faith No More,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']",Stripsearch - 2016 Remaster,0LErw54mr0L2fQDR8DMLh2,39,0.642,0.709,6,-6.571,0,0.0256,0.00111,0.0241,0.296,0.464,135.502,audio_features,0LErw54mr0L2fQDR8DMLh2,spotify:track:0LErw54mr0L2fQDR8DMLh2,https://api.spotify.com/v1/tracks/0LErw54mr0L2fQDR8DMLh2,https://api.spotify.com/v1/audio-analysis/0LErw54mr0L2fQDR8DMLh2,270787,4
The Lumineers,"['folk-pop', 'stomp and holler']",Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,76,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,audio_features,3d8y0t70g7hw2FOWl9Z4Fm,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/tracks/3d8y0t70g7hw2FOWl9Z4Fm,https://api.spotify.com/v1/audio-analysis/3d8y0t70g7hw2FOWl9Z4Fm,160097,4
Quadeca,['meme rap'],2016 Was a Bad Year,1V9TpAPBg0O50TTdFIYgtF,15,0.725,0.384,11,-11.961,0,0.218,0.694,0.000239,0.235,0.311,124.857,audio_features,1V9TpAPBg0O50TTdFIYgtF,spotify:track:1V9TpAPBg0O50TTdFIYgtF,https://api.spotify.com/v1/tracks/1V9TpAPBg0O50TTdFIYgtF,https://api.spotify.com/v1/audio-analysis/1V9TpAPBg0O50TTdFIYgtF,240678,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj,82,0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,audio_features,4EDijkJdHBZZ0GwJ12iTAj,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,https://api.spotify.com/v1/tracks/4EDijkJdHBZZ0GwJ12iTAj,https://api.spotify.com/v1/audio-analysis/4EDijkJdHBZZ0GwJ12iTAj,111640,4
Anthony Rosenthal,"['broadway', 'show tunes']",Year of the Child,0guOk6nbnaL2owQc8M4h5k,31,0.566,0.603,8,-5.253,1,0.156,0.734,0.0,0.112,0.61,80.308,audio_features,0guOk6nbnaL2owQc8M4h5k,spotify:track:0guOk6nbnaL2owQc8M4h5k,https://api.spotify.com/v1/tracks/0guOk6nbnaL2owQc8M4h5k,https://api.spotify.com/v1/audio-analysis/0guOk6nbnaL2owQc8M4h5k,252573,4
Joy Again,['indie garage rock'],Looking Out for You,3jfZ9M23l0L7RxzYMTgBTv,79,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,audio_features,3jfZ9M23l0L7RxzYMTgBTv,spotify:track:3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/tracks/3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/audio-analysis/3jfZ9M23l0L7RxzYMTgBTv,179499,4
jonoftf,[],2016,7J4ZeHcNlis63fbKUioaer,35,0.448,0.545,10,-11.839,1,0.299,0.603,1.23e-05,0.113,0.423,141.887,audio_features,7J4ZeHcNlis63fbKUioaer,spotify:track:7J4ZeHcNlis63fbKUioaer,https://api.spotify.com/v1/tracks/7J4ZeHcNlis63fbKUioaer,https://api.spotify.com/v1/audio-analysis/7J4ZeHcNlis63fbKUioaer,116559,4
Bruno Mars,"['dance pop', 'pop']",That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,83,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4
LADYBABY,"['idol rock', 'kawaii metal']",Nippon Manju,06NEuecnoNSQxDC3lfHpyy,41,0.4,0.993,0,-1.688,1,0.128,0.000732,0.0372,0.103,0.338,185.93,audio_features,06NEuecnoNSQxDC3lfHpyy,spotify:track:06NEuecnoNSQxDC3lfHpyy,https://api.spotify.com/v1/tracks/06NEuecnoNSQxDC3lfHpyy,https://api.spotify.com/v1/audio-analysis/06NEuecnoNSQxDC3lfHpyy,264920,4
A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",My Shit,5uQOauh47VFt3B2kV9kRXw,76,0.812,0.621,5,-8.3,1,0.0515,0.244,0.0,0.099,0.847,77.998,audio_features,5uQOauh47VFt3B2kV9kRXw,spotify:track:5uQOauh47VFt3B2kV9kRXw,https://api.spotify.com/v1/tracks/5uQOauh47VFt3B2kV9kRXw,https://api.spotify.com/v1/audio-analysis/5uQOauh47VFt3B2kV9kRXw,128157,4
6silky,[],2016,7h3Q4emSKu5c8X9DACFYZS,17,0.71,0.608,1,-8.86,0,0.0482,0.0249,0.916,0.234,0.379,137.936,audio_features,7h3Q4emSKu5c8X9DACFYZS,spotify:track:7h3Q4emSKu5c8X9DACFYZS,https://api.spotify.com/v1/tracks/7h3Q4emSKu5c8X9DACFYZS,https://api.spotify.com/v1/audio-analysis/7h3Q4emSKu5c8X9DACFYZS,224523,4
The Chainsmokers,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",Closer,7BKLCZ1jbUBVqRi2FVlTVw,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",See Emily Play - 2016 Remastered Version,5JubSv0sa8CKjAslCSH27S,33,0.439,0.756,2,-7.028,1,0.0381,0.212,0.0,0.122,0.443,123.745,audio_features,5JubSv0sa8CKjAslCSH27S,spotify:track:5JubSv0sa8CKjAslCSH27S,https://api.spotify.com/v1/tracks/5JubSv0sa8CKjAslCSH27S,https://api.spotify.com/v1/audio-analysis/5JubSv0sa8CKjAslCSH27S,174573,4
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Ivy,2ZWlPOoWh0626oTaHrnl2a,79,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,audio_features,2ZWlPOoWh0626oTaHrnl2a,spotify:track:2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,249191,4
Garrett Dale,['acoustic punk'],2016 Was...,71uuSNQ9oYxzQ7Mf9UtWXg,35,0.357,0.517,7,-8.29,1,0.0289,0.563,0.0,0.149,0.584,113.999,audio_features,71uuSNQ9oYxzQ7Mf9UtWXg,spotify:track:71uuSNQ9oYxzQ7Mf9UtWXg,https://api.spotify.com/v1/tracks/71uuSNQ9oYxzQ7Mf9UtWXg,https://api.spotify.com/v1/audio-analysis/71uuSNQ9oYxzQ7Mf9UtWXg,188427,3
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Nights,7eqoqGkKwgOaWNNHx90uEZ,78,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,audio_features,7eqoqGkKwgOaWNNHx90uEZ,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,307151,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",Best of 2016 Medley: Stressed Out / 7 Years / Work / Treat You Better / Can't Stop the Feeling / Closer / 24k,67HVK0b38v1VAWIx4F2Avx,32,0.486,0.488,11,-5.089,1,0.0377,0.832,0.0,0.0854,0.534,94.25,audio_features,67HVK0b38v1VAWIx4F2Avx,spotify:track:67HVK0b38v1VAWIx4F2Avx,https://api.spotify.com/v1/tracks/67HVK0b38v1VAWIx4F2Avx,https://api.spotify.com/v1/audio-analysis/67HVK0b38v1VAWIx4F2Avx,146457,4
TV Girl,['indie pop'],Not Allowed,3IznIgmXtrUaoPWpQTy5jB,78,0.67,0.905,1,-6.855,1,0.129,0.669,0.000227,0.349,0.563,104.965,audio_features,3IznIgmXtrUaoPWpQTy5jB,spotify:track:3IznIgmXtrUaoPWpQTy5jB,https://api.spotify.com/v1/tracks/3IznIgmXtrUaoPWpQTy5jB,https://api.spotify.com/v1/audio-analysis/3IznIgmXtrUaoPWpQTy5jB,167864,4
Equa16,[],Yearn,2zOxVSOkyGmkHfxwiNAAGc,30,0.575,0.0747,4,-20.996,1,0.0346,0.945,0.882,0.0904,0.121,169.996,audio_features,2zOxVSOkyGmkHfxwiNAAGc,spotify:track:2zOxVSOkyGmkHfxwiNAAGc,https://api.spotify.com/v1/tracks/2zOxVSOkyGmkHfxwiNAAGc,https://api.spotify.com/v1/audio-analysis/2zOxVSOkyGmkHfxwiNAAGc,158162,4
James Arthur,"['pop', 'talent show', 'uk pop']",Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,84,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4
Amanda Crow,['classify'],7-Years - Piano Version,6lLbXngX2Vnm9UXfY4T4iW,33,0.626,0.189,10,-14.645,1,0.0439,0.968,0.933,0.146,0.197,112.121,audio_features,6lLbXngX2Vnm9UXfY4T4iW,spotify:track:6lLbXngX2Vnm9UXfY4T4iW,https://api.spotify.com/v1/tracks/6lLbXngX2Vnm9UXfY4T4iW,https://api.spotify.com/v1/audio-analysis/6lLbXngX2Vnm9UXfY4T4iW,220664,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,79,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347,4
Rytas,[],2016,1fV9yN6vNJnZNAmKHcFjkH,30,0.831,0.388,10,-13.708,0,0.236,0.731,0.0,0.135,0.929,118.086,audio_features,1fV9yN6vNJnZNAmKHcFjkH,spotify:track:1fV9yN6vNJnZNAmKHcFjkH,https://api.spotify.com/v1/tracks/1fV9yN6vNJnZNAmKHcFjkH,https://api.spotify.com/v1/audio-analysis/1fV9yN6vNJnZNAmKHcFjkH,138095,4
Beach Weather,['modern rock'],"Sex, Drugs, Etc.",7DbdUf8aHSYoliSjO6LZv6,84,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,audio_features,7DbdUf8aHSYoliSjO6LZv6,spotify:track:7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/tracks/7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/audio-analysis/7DbdUf8aHSYoliSjO6LZv6,196784,4
Pink Floyd,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",Arnold Layne - 2016 Remastered Version,7e0kMg1GkucIAFJcUyRWVh,31,0.295,0.567,2,-8.266,1,0.0327,0.263,2.48e-06,0.0753,0.249,132.572,audio_features,7e0kMg1GkucIAFJcUyRWVh,spotify:track:7e0kMg1GkucIAFJcUyRWVh,https://api.spotify.com/v1/tracks/7e0kMg1GkucIAFJcUyRWVh,https://api.spotify.com/v1/audio-analysis/7e0kMg1GkucIAFJcUyRWVh,176707,4
A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,75,0.946,0.646,5,-6.604,1,0.21,0.219,0.0,0.0643,0.961,127.978,audio_features,2FTeQQ5Rg9tBpgpTF5mnhE,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,https://api.spotify.com/v1/tracks/2FTeQQ5Rg9tBpgpTF5mnhE,https://api.spotify.com/v1/audio-analysis/2FTeQQ5Rg9tBpgpTF5mnhE,246988,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Feel No Ways,3cjF2OFRmip8spwZYQRKxP,76,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,audio_features,3cjF2OFRmip8spwZYQRKxP,spotify:track:3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/tracks/3cjF2OFRmip8spwZYQRKxP,https://api.spotify.com/v1/audio-analysis/3cjF2OFRmip8spwZYQRKxP,240653,4
David Bowie,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",Golden Years - 2016 Remaster,5oR2dGPNuNJ3ApZjQ2zUwN,24,0.679,0.729,11,-9.718,1,0.0389,0.295,6.4e-06,0.129,0.93,108.263,audio_features,5oR2dGPNuNJ3ApZjQ2zUwN,spotify:track:5oR2dGPNuNJ3ApZjQ2zUwN,https://api.spotify.com/v1/tracks/5oR2dGPNuNJ3ApZjQ2zUwN,https://api.spotify.com/v1/audio-analysis/5oR2dGPNuNJ3ApZjQ2zUwN,243280,4
Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",Needed Me,4pAl7FkDMNBsjykPXo91B3,80,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600,4
Waylon Jennings,"['country', 'country rock', 'outlaw country', 'texas country']",The Year 2003 Minus 25 - Remastered,0sFq478LIo9BFwf2qzMzzF,41,0.626,0.457,4,-13.785,1,0.0384,0.355,9.2e-06,0.0668,0.474,102.166,audio_features,0sFq478LIo9BFwf2qzMzzF,spotify:track:0sFq478LIo9BFwf2qzMzzF,https://api.spotify.com/v1/tracks/0sFq478LIo9BFwf2qzMzzF,https://api.spotify.com/v1/audio-analysis/0sFq478LIo9BFwf2qzMzzF,184267,4
