artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'uk pop']",Classic,6FE2iI43OZnszFLuLtvvmg,82,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
Sanek,[],Year 2012,1FmAiXfpWJtdFvNSlwcCBm,0,0.638,0.887,10,-10.24,0,0.0461,0.204,0.769,0.367,0.399,127.001,audio_features,1FmAiXfpWJtdFvNSlwcCBm,spotify:track:1FmAiXfpWJtdFvNSlwcCBm,https://api.spotify.com/v1/tracks/1FmAiXfpWJtdFvNSlwcCBm,https://api.spotify.com/v1/audio-analysis/1FmAiXfpWJtdFvNSlwcCBm,387600,4
Bruno Mars,"['dance pop', 'pop']",When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,85,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
LUCKI,"['plugg', 'pluggnb', 'rap', 'underground hip hop', 'vapor trap']",2012 Summer,3ZdRd53sNTsVY3sLFoTriD,47,0.842,0.229,1,-10.446,1,0.566,0.143,0.000421,0.347,0.569,157.13,audio_features,3ZdRd53sNTsVY3sLFoTriD,spotify:track:3ZdRd53sNTsVY3sLFoTriD,https://api.spotify.com/v1/tracks/3ZdRd53sNTsVY3sLFoTriD,https://api.spotify.com/v1/audio-analysis/3ZdRd53sNTsVY3sLFoTriD,97896,4
Mac DeMarco,"['edmonton indie', 'lo-fi indie']",My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,80,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,audio_features,6jgkEbmQ2F2onEqsEhiliL,spotify:track:6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/tracks/6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/audio-analysis/6jgkEbmQ2F2onEqsEhiliL,190846,4
Schoolgirl Byebye,"['chinese indie', 'sinogaze', 'southern china indie']","Year,2015",0UsmyJDsst2xhX1ZiFF3JW,23,0.314,0.0855,9,-15.775,1,0.0342,0.969,0.795,0.16,0.161,69.893,audio_features,0UsmyJDsst2xhX1ZiFF3JW,spotify:track:0UsmyJDsst2xhX1ZiFF3JW,https://api.spotify.com/v1/tracks/0UsmyJDsst2xhX1ZiFF3JW,https://api.spotify.com/v1/audio-analysis/0UsmyJDsst2xhX1ZiFF3JW,74302,3
The Lumineers,"['folk-pop', 'stomp and holler']",Ho Hey,0W4Kpfp1w2xkY3PrV714B7,75,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",Best of 2011: Just the Way You Are / For the First Time / Someone Like You / Superbass / Grenade / Without You,65bcYKY0QzlXILxVuWspdT,45,0.418,0.343,4,-7.492,1,0.0339,0.741,0.0,0.113,0.327,121.805,audio_features,65bcYKY0QzlXILxVuWspdT,spotify:track:65bcYKY0QzlXILxVuWspdT,https://api.spotify.com/v1/tracks/65bcYKY0QzlXILxVuWspdT,https://api.spotify.com/v1/audio-analysis/65bcYKY0QzlXILxVuWspdT,183814,4
One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,84,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
Black Memorial Committee,[],Year 2052,5w3WeWgFibsEyuYJ03II5T,18,0.157,0.136,0,-22.613,1,0.0388,0.922,0.895,0.114,0.0329,63.867,audio_features,5w3WeWgFibsEyuYJ03II5T,spotify:track:5w3WeWgFibsEyuYJ03II5T,https://api.spotify.com/v1/tracks/5w3WeWgFibsEyuYJ03II5T,https://api.spotify.com/v1/audio-analysis/5w3WeWgFibsEyuYJ03II5T,114419,4
Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Cruise,0i5el041vd6nxrGEU8QRxy,74,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4
Small Faces,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock']",Itchycoo Park - 2012 Remaster,3ogbNolvuLnFZRbfykTfIs,37,0.645,0.554,9,-9.812,1,0.0778,0.596,3.6e-06,0.325,0.533,127.235,audio_features,3ogbNolvuLnFZRbfykTfIs,spotify:track:3ogbNolvuLnFZRbfykTfIs,https://api.spotify.com/v1/tracks/3ogbNolvuLnFZRbfykTfIs,https://api.spotify.com/v1/audio-analysis/3ogbNolvuLnFZRbfykTfIs,164241,4
Imagine Dragons,"['modern rock', 'rock']",Demons,3LlAyCYU26dvFZBDUIMb7a,74,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4
Party Favor,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance']",2012,434qhYDxNYCvwimHtlSNvF,38,0.724,0.806,1,-3.601,1,0.192,0.271,0.817,0.16,0.785,159.015,audio_features,434qhYDxNYCvwimHtlSNvF,spotify:track:434qhYDxNYCvwimHtlSNvF,https://api.spotify.com/v1/tracks/434qhYDxNYCvwimHtlSNvF,https://api.spotify.com/v1/audio-analysis/434qhYDxNYCvwimHtlSNvF,160502,4
Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,81,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,audio_features,3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),5rJw9VsPNdfnV9Ar97xZG2,26,0.39,0.455,4,-4.247,1,0.0316,0.397,0.0,0.125,0.358,107.012,audio_features,5rJw9VsPNdfnV9Ar97xZG2,spotify:track:5rJw9VsPNdfnV9Ar97xZG2,https://api.spotify.com/v1/tracks/5rJw9VsPNdfnV9Ar97xZG2,https://api.spotify.com/v1/audio-analysis/5rJw9VsPNdfnV9Ar97xZG2,182288,4
fun.,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock']",We Are Young (feat. Janelle Monáe),7a86XRg84qjasly9f6bPSD,74,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,7a86XRg84qjasly9f6bPSD,spotify:track:7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,250627,4
Wildstylez,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",Year Of Summer - Radio Edit,5U7NscpqQub6inkiFZApNG,47,0.578,0.888,9,-5.573,0,0.0506,0.217,0.000583,0.294,0.378,149.883,audio_features,5U7NscpqQub6inkiFZApNG,spotify:track:5U7NscpqQub6inkiFZApNG,https://api.spotify.com/v1/tracks/5U7NscpqQub6inkiFZApNG,https://api.spotify.com/v1/audio-analysis/5U7NscpqQub6inkiFZApNG,174400,4
Pierce The Veil,"['metalcore', 'modern rock', 'pop punk', 'rock']",King For A Day,1IT0WQk5J8NsaeII8ktdlZ,75,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,audio_features,1IT0WQk5J8NsaeII8ktdlZ,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,https://api.spotify.com/v1/tracks/1IT0WQk5J8NsaeII8ktdlZ,https://api.spotify.com/v1/audio-analysis/1IT0WQk5J8NsaeII8ktdlZ,236293,4
Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Year 3000,7BbyWKteSctTKe696qf7fw,50,0.622,0.919,11,-4.088,1,0.0651,0.0163,6.87e-06,0.523,0.81,107.06,audio_features,7BbyWKteSctTKe696qf7fw,spotify:track:7BbyWKteSctTKe696qf7fw,https://api.spotify.com/v1/tracks/7BbyWKteSctTKe696qf7fw,https://api.spotify.com/v1/audio-analysis/7BbyWKteSctTKe696qf7fw,201813,4
Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Swimming Pools (Drank),6REbwUNlppTfcnV4d4ZoZi,77,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,audio_features,6REbwUNlppTfcnV4d4ZoZi,spotify:track:6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi,247800,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",K-Love Fan Awards: Songs of the Year (2014 Mash-Up),00ohIpPn9LkKpeIqhfIU9V,25,0.42,0.281,11,-8.204,1,0.0334,0.829,0.0,0.376,0.229,119.515,audio_features,00ohIpPn9LkKpeIqhfIU9V,spotify:track:00ohIpPn9LkKpeIqhfIU9V,https://api.spotify.com/v1/tracks/00ohIpPn9LkKpeIqhfIU9V,https://api.spotify.com/v1/audio-analysis/00ohIpPn9LkKpeIqhfIU9V,213165,4
Macklemore & Ryan Lewis,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,82,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",Best of 2009: Whatcha’ Say / Use Somebody / Halo / I'm Yours / Just Dance / I Gotta Feeling,1wkysG5Hk1Qdh0hpNCqNR0,43,0.445,0.376,11,-6.244,1,0.0298,0.706,0.0,0.27,0.473,129.022,audio_features,1wkysG5Hk1Qdh0hpNCqNR0,spotify:track:1wkysG5Hk1Qdh0hpNCqNR0,https://api.spotify.com/v1/tracks/1wkysG5Hk1Qdh0hpNCqNR0,https://api.spotify.com/v1/audio-analysis/1wkysG5Hk1Qdh0hpNCqNR0,209518,4
Frank Ocean,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,77,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4
Joey Purp,"['chicago rap', 'indie hip hop', 'underground hip hop']",2012,2hJf188Sz3XxfBDmYK1IMC,51,0.956,0.427,6,-7.39,0,0.447,0.799,0.0,0.0886,0.271,123.083,audio_features,2hJf188Sz3XxfBDmYK1IMC,spotify:track:2hJf188Sz3XxfBDmYK1IMC,https://api.spotify.com/v1/tracks/2hJf188Sz3XxfBDmYK1IMC,https://api.spotify.com/v1/audio-analysis/2hJf188Sz3XxfBDmYK1IMC,183881,4
Passenger,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",Let Her Go,1KxwZYyzWNyZSRyErj2ojT,75,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,audio_features,1KxwZYyzWNyZSRyErj2ojT,spotify:track:1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/tracks/1KxwZYyzWNyZSRyErj2ojT,https://api.spotify.com/v1/audio-analysis/1KxwZYyzWNyZSRyErj2ojT,252733,4
The Kiboomers,"[""children's music""]",The Months of the Year - 2014 Version,58lQgf1Y5gRJRr6S0Nwp50,27,0.903,0.262,2,-12.528,1,0.081,0.843,0.0,0.109,0.681,95.098,audio_features,58lQgf1Y5gRJRr6S0Nwp50,spotify:track:58lQgf1Y5gRJRr6S0Nwp50,https://api.spotify.com/v1/tracks/58lQgf1Y5gRJRr6S0Nwp50,https://api.spotify.com/v1/audio-analysis/58lQgf1Y5gRJRr6S0Nwp50,89655,4
Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,81,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
Anthem Lights,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",Best of 2010: Baby / Break Even / Need You Now / Dynamite / Tik Tok / Airplanes,5J1iMCE9SnuOqwRwOpVxhp,40,0.417,0.443,5,-6.261,1,0.0328,0.709,0.0,0.217,0.47,119.903,audio_features,5J1iMCE9SnuOqwRwOpVxhp,spotify:track:5J1iMCE9SnuOqwRwOpVxhp,https://api.spotify.com/v1/tracks/5J1iMCE9SnuOqwRwOpVxhp,https://api.spotify.com/v1/audio-analysis/5J1iMCE9SnuOqwRwOpVxhp,155342,4
MARINA,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,79,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,audio_features,6IbnUaczZBT34DhaD6S18F,spotify:track:6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/tracks/6IbnUaczZBT34DhaD6S18F,https://api.spotify.com/v1/audio-analysis/6IbnUaczZBT34DhaD6S18F,154667,4
Saba,"['chicago rap', 'hip hop', 'rap', 'underground hip hop']",2012 (feat. Day Wave),4UFGBYbb7ixis7fTdzQx0h,45,0.696,0.678,11,-7.825,0,0.515,0.279,7.13e-05,0.109,0.308,155.105,audio_features,4UFGBYbb7ixis7fTdzQx0h,spotify:track:4UFGBYbb7ixis7fTdzQx0h,https://api.spotify.com/v1/tracks/4UFGBYbb7ixis7fTdzQx0h,https://api.spotify.com/v1/audio-analysis/4UFGBYbb7ixis7fTdzQx0h,260160,4
Carly Rae Jepsen,"['canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,72,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,3TGRqZ0a2l1LRblBkJoaDx,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,193400,4
Riff Raff,['trap'],Rookie of the Year 2013,4KoDsg2EbYPgqpXSrKqB7F,18,0.773,0.859,2,-6.459,1,0.0573,0.0044,0.00711,0.117,0.577,159.955,audio_features,4KoDsg2EbYPgqpXSrKqB7F,spotify:track:4KoDsg2EbYPgqpXSrKqB7F,https://api.spotify.com/v1/tracks/4KoDsg2EbYPgqpXSrKqB7F,https://api.spotify.com/v1/audio-analysis/4KoDsg2EbYPgqpXSrKqB7F,121500,4
Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Poetic Justice,2P3SLxeQHPqh8qKB6gtJY2,71,0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,audio_features,2P3SLxeQHPqh8qKB6gtJY2,spotify:track:2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/tracks/2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/audio-analysis/2P3SLxeQHPqh8qKB6gtJY2,300160,4
David Bowie,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']","Starman - Original Single Mix, 2012 Remaster",6WTk0b9dMcdIiOlnF60AyB,30,0.507,0.379,5,-12.826,1,0.0278,0.245,4.61e-05,0.225,0.57,99.843,audio_features,6WTk0b9dMcdIiOlnF60AyB,spotify:track:6WTk0b9dMcdIiOlnF60AyB,https://api.spotify.com/v1/tracks/6WTk0b9dMcdIiOlnF60AyB,https://api.spotify.com/v1/audio-analysis/6WTk0b9dMcdIiOlnF60AyB,257360,4
Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",Die Young,7EQGXaVSyEDsCWKmUcfpLk,78,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4
DocRackedUp,[],2012 Flow,4yz86bMJNSwwaqP1fmJQxk,27,0.925,0.105,9,-23.364,1,0.229,0.137,0.00159,0.243,0.169,130.019,audio_features,4yz86bMJNSwwaqP1fmJQxk,spotify:track:4yz86bMJNSwwaqP1fmJQxk,https://api.spotify.com/v1/tracks/4yz86bMJNSwwaqP1fmJQxk,https://api.spotify.com/v1/audio-analysis/4yz86bMJNSwwaqP1fmJQxk,133381,4
Imagine Dragons,"['modern rock', 'rock']",Radioactive,4G8gkOterJn0Ywt6uhqbhp,72,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4
Tori Amos,"['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",Pretty Good Year - 2015 Remaster,70euagGKfDWkSQCoZtHFdh,22,0.388,0.195,6,-14.857,1,0.0339,0.933,3.97e-06,0.0989,0.321,133.152,audio_features,70euagGKfDWkSQCoZtHFdh,spotify:track:70euagGKfDWkSQCoZtHFdh,https://api.spotify.com/v1/tracks/70euagGKfDWkSQCoZtHFdh,https://api.spotify.com/v1/audio-analysis/70euagGKfDWkSQCoZtHFdh,205640,4
Of Monsters and Men,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",Little Talks,2ihCaVdNZmnHZWt0fvAM7B,80,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
Omnia,"['pop dance', 'progressive house', 'progressive trance', 'trance', 'ukrainian edm', 'uplifting trance']",The Fusion,2jqXWmlLTo2KAgK7PeHyVa,33,0.553,0.922,3,-4.534,0,0.0492,0.000229,0.000463,0.3,0.28,129.011,audio_features,2jqXWmlLTo2KAgK7PeHyVa,spotify:track:2jqXWmlLTo2KAgK7PeHyVa,https://api.spotify.com/v1/tracks/2jqXWmlLTo2KAgK7PeHyVa,https://api.spotify.com/v1/audio-analysis/2jqXWmlLTo2KAgK7PeHyVa,155987,4
Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Dreams and Nightmares,42zd6DYQ4o4SECmTITrM1U,72,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,audio_features,42zd6DYQ4o4SECmTITrM1U,spotify:track:42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/tracks/42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/audio-analysis/42zd6DYQ4o4SECmTITrM1U,230693,4
